COD_PROVINCIA,PROVINCIA,COD_POSTAL,NOMBRE_MUNICIPIO,median_rent_eur,p25_rent_eur,p75_rent_eur,iqr_rent_eur,rental_homes,dwelling_types,year
08,Barcelona,08043,Canyelles,825.9384615384615,602.8538461538461,1059.8538461538462,457.0000000000001,130,2,2024
28,Madrid,28041,Cobeña,824.5382585751979,662.269129287599,980.6543535620053,318.38522427440637,379,2,2024
07,"Balears, Illes",07001,Alaró,823.8031914893617,641.8218085106383,1080.6329787234042,438.8111702127659,376,2,2024
08,Barcelona,08214,Vilassar de Dalt,823.6346516007533,645.5894538606403,1083.1035781544256,437.51412429378524,531,2,2024
08,Barcelona,08148,Olivella,823.216,628.4,1108.552,480.15199999999993,125,2,2024
07,"Balears, Illes",07020,Esporles,822.2692307692307,699.7564102564103,1066.628205128205,366.8717948717948,312,2,2024
08,Barcelona,08217,Sant Joan Despí,821.3378443692606,673.0855485741904,1074.549540840986,401.4639922667957,2069,2,2024
25,Lleida,25175,Prats i Sansor,817.0,596.0,1406.0,810.0,11,1,2024
07,"Balears, Illes",07010,Bunyola,816.1111111111111,626.8888888888889,1191.7283950617284,564.8395061728395,324,2,2024
08,Barcelona,08300,Viladecavalls,815.463687150838,622.5810055865921,984.5810055865921,362.0,179,2,2024
07,"Balears, Illes",07011,Calvià,813.7408672798949,617.9448094612352,1119.6320630749015,501.68725361366626,3805,2,2024
28,Madrid,28072,Hoyo de Manzanares,809.9082426127527,635.1228615863141,1016.4945567651633,381.3716951788492,643,2,2024
08,Barcelona,08108,Lliçà de Vall,808.8227848101266,596.7721518987341,1015.6075949367089,418.83544303797476,158,2,2024
08,Barcelona,08209,Sant Fost de Campsentelles,807.0978723404255,602.0936170212766,1101.8085106382978,499.7148936170212,235,2,2024
28,Madrid,28129,San Agustín del Guadalix,803.521875,682.8125,974.21875,291.40625,960,2,2024
08,Barcelona,08068,Cervelló,802.7259615384615,622.4278846153846,1012.0961538461538,389.66826923076917,416,2,2024
07,"Balears, Illes",07040,Palma,800.0,638.1088116505999,1006.4942366085905,368.3854249579906,33921,2,2024
17,Girona,17075,Garrigàs,800.0,510.0,890.0,380.0,16,1,2024
48,Bizkaia,48020,Bilbao,799.5028625262701,699.4977896949055,950.0355098195521,250.53772012464663,13799,2,2024
07,"Balears, Illes",07045,Puigpunyent,799.0825688073395,650.0,1099.1834862385322,449.18348623853217,109,2,2024
08,Barcelona,08042,Cànoves i Samalús,799.0,600.0,1094.0,494.0,99,1,2024
20,Gipuzkoa,20036,Hondarribia,798.2091974752029,686.2795311091073,946.6907123534716,260.41118124436423,1109,2,2024
08,Barcelona,08107,Lliçà d'Amunt,796.918918918919,600.1756756756756,989.1621621621622,388.98648648648657,370,2,2024
08,Barcelona,08234,Sant Pere de Vilamajor,796.8057142857143,593.9657142857143,983.9085714285715,389.9428571428572,175,2,2024
48,Bizkaia,48029,Etxebarri,793.0,701.0,889.0,188.0,264,1,2024
07,"Balears, Illes",07025,Fornalutx,792.0,549.0,1100.0,551.0,27,1,2024
17,Girona,17215,Vilablareix,787.8640776699029,639.3106796116505,979.6699029126214,340.35922330097094,103,2,2024
28,Madrid,28172,Villalbilla,787.183486238532,634.4151376146789,976.394495412844,341.9793577981651,436,2,2024
08,Barcelona,08211,Sant Feliu de Llobregat,785.9631284916201,668.8603351955308,934.9664804469273,266.1061452513966,2685,2,2024
08,Barcelona,08032,Caldes d'Estrac,784.5714285714286,616.9970845481049,985.5772594752186,368.5801749271137,343,2,2024
08,Barcelona,08075,Dosrius,784.0424528301887,649.9292452830189,998.2452830188679,348.316037735849,212,2,2024
08,Barcelona,08261,Santa Susanna,783.9367816091954,586.7183908045977,918.4425287356322,331.72413793103453,174,2,2024
08,Barcelona,08295,Vallirana,781.9081163859112,611.1791730474732,930.4747320061256,319.29555895865235,653,2,2024
08,Barcelona,08123,Molins de Rei,781.3968792401628,643.9192672998643,929.5033921302578,285.58412483039353,1474,2,2024
08,Barcelona,08081,Fogars de Montclús,781.0,550.0,928.0,378.0,22,1,2024
41,Sevilla,41040,Espartinas,779.356783919598,608.4924623115578,935.1708542713568,326.678391959799,398,2,2024
07,"Balears, Illes",07056,Santa María del Camí,779.3244444444445,606.4577777777778,1026.7466666666667,420.2888888888889,450,2,2024
48,Bizkaia,48077,Plentzia,777.6949152542373,599.542372881356,904.8983050847457,305.3559322033898,118,2,2024
08,Barcelona,08156,Palau-solità i Plegamans,777.5664335664336,632.083916083916,912.6153846153846,280.5314685314686,715,2,2024
28,Madrid,28009,Algete,776.7790697674419,618.9093023255814,951.9325581395349,333.0232558139535,860,2,2024
08,Barcelona,08204,Sant Climent de Llobregat,776.5,619.5,982.7272727272727,363.22727272727275,176,2,2024
46,Valencia/Valéncia,46070,Bétera,775.016081871345,526.3866959064327,1103.0855263157894,576.6988304093567,1368,2,2024
07,"Balears, Illes",07047,Sencelles,775.0,550.0,1215.0,665.0,170,1,2024
08,Barcelona,08266,Cerdanyola del Vallès,773.7558500140964,650.0,905.4355793628418,255.43557936284185,3547,2,2024
46,Valencia/Valéncia,46135,Godella,772.5410334346504,546.5288753799392,1015.6231003039513,469.0942249240121,658,2,2024
08,Barcelona,08169,"Prat de Llobregat, El",771.2819247378162,638.3158544108575,879.0049352251697,240.6890808143122,3242,2,2024
07,"Balears, Illes",07005,Andratx,771.1382113821138,600.0,1026.8292682926829,426.82926829268285,984,2,2024
20,Gipuzkoa,20902,Lasarte-Oria,770.6614906832298,702.3933747412008,867.7587991718426,165.36542443064184,966,2,2024
08,Barcelona,08172,Premià de Mar,770.3520761245675,629.4403114186852,914.0596885813148,284.6193771626297,2312,2,2024
08,Barcelona,08153,Òrrius,769.0178571428571,530.5178571428571,939.3392857142857,408.82142857142856,56,2,2024
28,Madrid,28050,Cubas de la Sagra,768.3826086956522,639.704347826087,983.591304347826,343.8869565217391,115,2,2024
48,Bizkaia,48069,Mungia,768.11175616836,668.200290275762,881.5936139332366,213.39332365747464,689,2,2024
08,Barcelona,08009,Argentona,767.2236842105264,623.7368421052631,945.7982456140351,322.06140350877195,684,2,2024
28,Madrid,28026,Brunete,767.1283547257876,610.6394399066511,913.7234539089849,303.0840140023338,857,2,2024
17,Girona,17012,Avinyonet de Puigventós,765.0,538.0,895.0,357.0,38,1,2024
17,Girona,17038,Campllong,762.0,527.0,931.0,404.0,12,1,2024
17,Girona,17004,Albons,761.6315789473684,558.7368421052631,935.1578947368421,376.42105263157896,38,2,2024
08,Barcelona,08208,Sant Esteve Sesrovires,761.4397590361446,616.644578313253,921.5963855421687,304.95180722891575,332,2,2024
08,Barcelona,08231,Sant Pere de Ribes,761.3294117647059,622.0044117647059,913.8823529411765,291.8779411764706,2040,2,2024
48,Bizkaia,48043,Gorliz,759.3492822966507,649.4306220095693,869.5693779904307,220.13875598086133,209,2,2024
28,Madrid,28010,Alpedrete,758.3819241982508,608.2740524781341,875.6151603498542,267.34110787172017,1029,2,2024
31,Navarra,31131,Iza/Itza,758.1842105263158,570.2894736842105,839.078947368421,268.7894736842105,38,2,2024
08,Barcelona,08039,Campins,758.0,537.0,1041.0,504.0,37,1,2024
08,Barcelona,08301,Viladecans,757.4205244415668,646.9362253156361,906.6804791194561,259.74425380382,3089,2,2024
08,Barcelona,08291,Vacarisses,755.9803921568628,541.3725490196078,930.5882352941177,389.21568627450984,204,2,2024
08,Barcelona,08235,Sant Pol de Mar,755.1566484517305,595.3369763205828,960.1183970856102,364.7814207650274,549,2,2024
07,"Balears, Illes",07053,Santa Eugènia,754.8828828828829,551.5045045045046,1060.7207207207207,509.21621621621614,111,2,2024
08,Barcelona,08289,Torrelles de Llobregat,754.1393188854489,624.6594427244582,949.7925696594427,325.1331269349845,323,2,2024
17,Girona,17082,Guils de Cerdanya,754.0,572.0,1203.0,631.0,38,1,2024
08,Barcelona,08248,Santa Eulàlia de Ronçana,753.7761732851985,587.0902527075813,957.2563176895306,370.1660649819494,277,2,2024
20,Gipuzkoa,20081,Zumaia,752.0,652.0,852.0,200.0,494,1,2024
20,Gipuzkoa,20061,Orio,752.0,637.0,852.0,215.0,371,1,2024
28,Madrid,28090,Moralzarzal,750.4936170212766,564.7063829787234,975.7248226950354,411.01843971631206,705,2,2024
17,Girona,17040,Canet d'Adri,750.0,545.0,984.0,439.0,37,1,2024
22,Huesca,22163,Nueno,750.0,525.0,1165.0,640.0,13,1,2024
17,Girona,17142,Quart,749.8181818181819,558.4090909090909,944.0227272727273,385.6136363636364,132,2,2024
08,Barcelona,08054,Castellbisbal,744.8665594855305,612.7090032154341,903.2154340836013,290.5064308681672,622,2,2024
20,Gipuzkoa,20064,Pasaia,744.0,659.0,802.0,143.0,1127,1,2024
28,Madrid,28053,Daganzo de Arriba,743.21875,629.8333333333334,865.8333333333334,236.0,384,2,2024
08,Barcelona,08239,Sant Quirze Safaja,742.0,520.0,981.0,461.0,22,1,2024
28,Madrid,28007,Alcorcón,741.8551650692226,625.178381256656,854.2811501597444,229.1027689030883,9390,2,2024
07,"Balears, Illes",07031,Llucmajor,740.7743080198723,568.6501064584812,961.6465578424414,392.9964513839602,2818,2,2024
48,Bizkaia,48081,Lezama,740.5714285714286,636.1428571428571,862.7142857142857,226.57142857142856,56,2,2024
28,Madrid,28057,Fresno de Torote,739.5373134328358,592.8805970149253,856.776119402985,263.8955223880597,67,2,2024
08,Barcelona,08023,Bigues i Riells,739.5081967213115,577.0131147540984,908.727868852459,331.7147540983606,305,2,2024
46,Valencia/Valéncia,46116,"Eliana, l'",738.9057750759879,577.1854103343466,1019.775075987842,442.58966565349544,987,2,2024
28,Madrid,28144,Soto del Real,738.4547368421053,571.9157894736842,914.7642105263158,342.8484210526316,475,2,2024
08,Barcelona,08207,Sant Esteve de Palautordera,738.0434782608696,567.8260869565217,987.0,419.17391304347825,253,2,2024
08,Barcelona,08194,Sant Adrià de Besòs,735.2186358099879,595.7247259439707,873.2978075517661,277.5730816077954,1642,2,2024
20,Gipuzkoa,20039,Getaria,734.0,614.0,802.0,188.0,180,1,2024
08,Barcelona,08074,Cubelles,733.6043689320388,608.9563106796116,870.7354368932039,261.77912621359224,1236,2,2024
08,Barcelona,08088,"Garriga, La",733.1219168428471,608.4524312896406,874.7406624383368,266.28823114869624,1419,2,2024
17,Girona,17232,Vilopriu,733.0,558.0,1060.0,502.0,13,1,2024
17,Girona,17153,Rupià,733.0,615.0,1093.0,478.0,17,1,2024
19,Guadalajara,19230,Quer,733.0,601.0,905.0,304.0,20,1,2024
08,Barcelona,08015,Badalona,731.9125345472281,596.8327101284344,886.5005690131686,289.6678588847342,12302,2,2024
28,Madrid,28023,"Boalo, El",731.25,555.8181818181819,922.2272727272727,366.4090909090909,484,2,2024
08,Barcelona,08072,Corbera de Llobregat,730.6618705035971,585.9280575539568,894.9928057553957,309.0647482014389,834,2,2024
28,Madrid,28149,Torrejón de la Calzada,729.6363636363636,608.7272727272727,873.3787878787879,264.6515151515151,330,2,2024
20,Gipuzkoa,20073,Usurbil,729.4659863945578,630.2312925170068,859.1734693877551,228.9421768707483,294,2,2024
28,Madrid,28049,Coslada,729.1849751948972,620.7075360264588,849.4271202456887,228.7195842192299,4233,2,2024
08,Barcelona,08157,Pallejà,729.032590051458,614.6260720411664,885.8816466552315,271.25557461406515,583,2,2024
45,Toledo,45083,Layos,729.0,529.0,852.0,323.0,23,1,2024
07,"Balears, Illes",07034,Mancor de la Vall,729.0,530.0,1033.0,503.0,66,1,2024
07,"Balears, Illes",07008,Binissalem,728.305785123967,575.6570247933885,972.2644628099174,396.60743801652893,484,2,2024
08,Barcelona,08051,Castellar del Vallès,727.6898678414096,579.3162995594714,856.7471365638767,277.43083700440525,1135,2,2024
29,Málaga,29007,Alhaurín de la Torre,727.3574660633484,559.3049773755656,949.1402714932127,389.8352941176471,1105,2,2024
48,Bizkaia,48904,Sondika,726.841726618705,610.5611510791367,878.31654676259,267.75539568345323,139,2,2024
08,Barcelona,08101,"Hospitalet de Llobregat, L'",726.3187281520854,612.3625436958291,843.7291098022315,231.3665661064024,20883,2,2024
22,Huesca,22228,Tierz,725.0,525.0,815.0,290.0,10,1,2024
08,Barcelona,08304,Vilobí del Penedès,725.0,565.0,1062.0,497.0,28,1,2024
48,Bizkaia,48040,Gatika,724.6969696969697,624.3636363636364,828.8484848484849,204.4848484848485,33,2,2024
17,Girona,17163,Sant Gregori,724.2197802197802,541.5714285714286,953.8241758241758,412.2527472527472,182,2,2024
01,Araba/Álava,01059,Vitoria-Gasteiz,723.7301587301587,625.4060317460318,819.6342857142857,194.22825396825397,9450,2,2024
08,Barcelona,08252,Barberà del Vallès,723.7068493150684,624.1958904109589,841.5198630136987,217.3239726027398,1460,2,2024
07,"Balears, Illes",07007,Banyalbufar,723.6111111111111,564.5833333333334,902.5277777777778,337.94444444444446,36,2,2024
48,Bizkaia,48902,Erandio,722.0,637.8,802.0,164.20000000000005,645,2,2024
28,Madrid,28100,Nuevo Baztán,721.0,572.0,994.0,422.0,138,1,2024
20,Gipuzkoa,20045,Irun,720.7773056735816,648.8122969257686,807.6620844788803,158.8497875531117,4001,2,2024
17,Girona,17205,Ullastret,720.0,593.0,981.0,388.0,12,1,2024
28,Madrid,28045,Colmenar Viejo,719.5684593400883,586.8472330475448,898.1667965705378,311.319563522993,3849,2,2024
11,Cádiz,11027,"Puerto de Santa María, El",719.1942829457364,522.5532945736434,969.4055232558139,446.85222868217056,4128,2,2024
41,Sevilla,41093,Tomares,719.0,588.1694915254237,869.6101694915254,281.4406779661017,1062,2,2024
46,Valencia/Valéncia,46013,Alboraya,718.7121629058888,557.1106219042377,934.5465052283985,377.4358833241607,1817,2,2024
08,Barcelona,08263,Sant Vicenç dels Horts,718.4123711340206,585.8865979381443,848.4536082474227,262.56701030927843,1164,2,2024
08,Barcelona,08046,Cardedeu,718.1099290780141,589.6170212765958,870.968085106383,281.3510638297872,1410,2,2024
29,Málaga,29082,Rincón de la Victoria,717.2683423913044,585.0006793478261,888.8926630434783,303.89198369565213,2944,2,2024
07,"Balears, Illes",07063,Valldemossa,717.0529100529101,577.7777777777778,923.2804232804233,345.50264550264546,189,2,2024
48,Bizkaia,48014,Barrika,716.4230769230769,610.0769230769231,907.1153846153846,297.03846153846155,52,2,2024
48,Bizkaia,48901,Derio,716.0,635.0,801.0,166.0,166,1,2024
08,Barcelona,08905,"Palma de Cervelló, La",715.6220472440945,599.3503937007874,833.8582677165355,234.50787401574803,254,2,2024
28,Madrid,28044,Colmenarejo,715.5337423312883,588.0981595092024,852.5092024539878,264.4110429447853,652,2,2024
29,Málaga,29025,Benalmádena,715.4670355002305,558.1599815583218,906.4462886122637,348.286307053942,4338,2,2024
08,Barcelona,08200,Sant Boi de Llobregat,715.1201445347787,611.5745257452575,827.6650858175249,216.0905600722674,4428,2,2024
28,Madrid,28046,Collado Mediano,715.0503597122303,505.9424460431655,886.4460431654676,380.5035971223021,417,2,2024
28,Madrid,28093,Navacerrada,714.5454545454545,595.4545454545455,836.3636363636364,240.90909090909088,231,2,2024
08,Barcelona,08158,"Papiol, El",714.1730769230769,597.1653846153846,858.2384615384616,261.073076923077,260,2,2024
29,Málaga,29067,Málaga,713.4038558377096,553.809258326739,934.5613984605424,380.7521401338033,27802,2,2024
08,Barcelona,08073,Cornellà de Llobregat,712.7437937619351,601.962603437301,829.8542329726289,227.89162953532787,6284,2,2024
28,Madrid,28148,Torrejón de Ardoz,712.6687647521636,600.521243115657,829.6742722265932,229.15302911093625,7626,2,2024
29,Málaga,29086,Sayalonga,712.0,394.0,1108.0,714.0,14,1,2024
17,Girona,17168,Sant Joan de Mollet,712.0,462.0,972.0,510.0,16,1,2024
07,"Balears, Illes",07058,Selva,711.7234042553191,500.5531914893617,1068.1489361702127,567.5957446808509,188,2,2024
28,Madrid,28065,Getafe,711.3046041102438,605.5658754181934,865.7642185757527,260.1983431575593,12554,2,2024
20,Gipuzkoa,20072,Urnieta,710.6118421052631,645.046052631579,833.3618421052631,188.31578947368416,304,2,2024
28,Madrid,28005,Alcalá de Henares,710.4135900339751,606.1141562853907,817.5395998489996,211.42544356360895,13245,2,2024
08,Barcelona,08198,Sant Antoni de Vilamajor,710.4060913705583,578.6116751269036,858.9137055837564,280.3020304568528,394,2,2024
08,Barcelona,08033,Caldes de Montbui,709.931899641577,556.5412186379929,851.5913978494624,295.0501792114695,1116,2,2024
28,Madrid,28160,Valdemorillo,709.8795944233207,549.191381495564,905.6261089987325,356.4347275031686,789,2,2024
25,Lleida,25025,Naut Aran,709.5211267605633,543.3239436619718,891.5915492957746,348.26760563380276,71,2,2024
08,Barcelona,08184,Rubí,709.36621241618,592.6556348691325,825.2253947653039,232.56975989617138,4623,2,2024
46,Valencia/Valéncia,46025,Alfara del Patriarca,709.3054830287206,526.892950391645,872.4699738903395,345.57702349869453,383,2,2024
28,Madrid,28092,Móstoles,708.2905724922024,604.1452862461013,819.3580843143174,215.2127980682161,9939,2,2024
20,Gipuzkoa,20002,Aduna,708.0,668.0,756.0,88.0,14,1,2024
01,Araba/Álava,01063,Zuia,707.9615384615385,608.8076923076923,875.3461538461538,266.53846153846155,52,2,2024
28,Madrid,28066,Griñón,707.8846153846154,588.9230769230769,847.4615384615385,258.53846153846155,364,2,2024
08,Barcelona,08167,Polinyà,706.0526315789474,590.0736842105263,805.5447368421053,215.47105263157903,380,2,2024
48,Bizkaia,48013,Barakaldo,705.5189370800244,649.3127672571777,788.2657299938912,138.95296273671352,3274,2,2024
08,Barcelona,08307,Vilanova i la Geltrú,704.649896049896,577.7002079002079,854.860291060291,277.1600831600831,4810,2,2024
17,Girona,17120,Palau-saverdera,704.375,503.525,925.75,422.225,40,2,2024
48,Bizkaia,48036,Galdakao,704.3142509135201,620.3349573690621,779.7295980511572,159.3946406820951,821,2,2024
20,Gipuzkoa,20067,Errenteria,704.2109058134295,639.0347003154574,800.1338440739072,161.09914375844983,2219,2,2024
07,"Balears, Illes",07061,Sóller,703.935586061246,579.3558606124604,913.9968321013728,334.6409714889123,947,2,2024
08,Barcelona,08187,Sabadell,703.3280507131537,587.0895404120444,842.7345483359746,255.64500792393028,12620,2,2024
08,Barcelona,08294,Vallgorguina,702.6310160427807,546.5668449197861,869.2192513368984,322.6524064171123,187,2,2024
20,Gipuzkoa,20053,Lezo,702.0,607.0,783.0,176.0,295,1,2024
28,Madrid,28003,Alameda del Valle,702.0,414.0,922.0,508.0,12,1,2024
28,Madrid,28113,Pinto,701.5110329389191,597.9852894147746,808.0588423409018,210.07355292612726,3127,2,2024
08,Barcelona,08159,Parets del Vallès,701.4943705220062,571.3428863868986,815.3019447287616,243.95905834186294,977,2,2024
28,Madrid,28130,San Fernando de Henares,701.3097072419106,599.4761171032358,792.9137134052388,193.43759630200304,1947,2,2024
08,Barcelona,08260,Santa Perpètua de Mogoda,700.4672489082969,569.8244541484717,840.6183406113537,270.793886462882,1145,2,2024
28,Madrid,28054,"Escorial, El",700.2755013077593,553.8186573670445,849.2972972972973,295.4786399302528,1147,2,2024
17,Girona,17176,Sant Mori,700.0,600.0,800.0,200.0,11,1,2024
08,Barcelona,08082,Fogars de la Selva,700.0,526.0,862.0,336.0,33,1,2024
17,Girona,17097,Madremanya,700.0,333.0,1371.0,1038.0,19,1,2024
20,Gipuzkoa,20040,Hernani,699.2754793138245,619.3844601412715,793.3208879919273,173.93642785065583,991,2,2024
08,Barcelona,08001,Abrera,699.1178707224335,581.1787072243346,820.4372623574144,239.25855513307977,526,2,2024
17,Girona,17210,Ventalló,699.0,600.0,871.0,271.0,36,1,2024
07,"Balears, Illes",07009,Búger,699.0,450.0,1000.0,550.0,68,1,2024
28,Madrid,28061,Galapagar,697.4548545523234,541.2062712504722,852.1541367585946,310.9478655081224,2647,2,2024
28,Madrid,28161,Valdemoro,697.4170616113744,592.7725118483412,804.3838862559242,211.61137440758296,4220,2,2024
07,"Balears, Illes",07004,Algaida,697.3552631578947,540.9473684210526,932.75,391.8026315789474,304,2,2024
07,"Balears, Illes",07016,Consell,697.0754716981132,501.6981132075472,885.7547169811321,384.0566037735849,265,2,2024
17,Girona,17128,Pau,697.0,445.0,874.0,429.0,13,1,2024
07,"Balears, Illes",07060,Sineu,696.1224489795918,535.374149659864,888.7755102040817,353.4013605442177,294,2,2024
48,Bizkaia,48905,Zamudio,696.0597014925373,610.4179104477612,781.4626865671642,171.04477611940297,134,2,2024
48,Bizkaia,48078,Portugalete,696.0,618.0,764.0,146.0,1148,1,2024
48,Bizkaia,48038,Gamiz-Fika,696.0,638.0,1051.0,413.0,18,1,2024
08,Barcelona,08096,Granollers,695.3085762928282,570.3713556075761,815.1945094701,244.8231538625239,4699,2,2024
28,Madrid,28074,Leganés,695.0101160092808,581.7795823665894,806.6108584686775,224.83127610208817,10775,2,2024
48,Bizkaia,48082,Santurtzi,694.8412698412699,615.3280423280423,762.021164021164,146.69312169312173,1323,2,2024
17,Girona,17111,Navata,694.8,550.0,879.2,329.20000000000005,75,2,2024
17,Girona,17132,Peralada,694.7234042553191,481.6170212765957,931.8297872340426,450.21276595744683,94,2,2024
20,Gipuzkoa,20003,Aizarnazabal,694.7142857142857,597.0,780.8571428571429,183.8571428571429,42,2,2024
03,Alicante,03082,Jávea/Xàbia,694.6610169491526,510.73446327683615,987.9774011299435,477.2429378531073,1770,2,2024
08,Barcelona,08196,Sant Andreu de la Barca,694.6266573621773,562.2889043963712,812.8381018841591,250.54919748778786,1433,2,2024
03,Alicante,03085,Llíber,693.0,500.0,1120.0,620.0,22,1,2024
29,Málaga,29051,Estepona,692.8313078703703,552.9956597222222,924.4968171296297,371.5011574074075,3456,2,2024
28,Madrid,28141,Sevilla la Nueva,692.6156202143951,581.5773353751914,807.9663093415007,226.38897396630932,653,2,2024
48,Bizkaia,48913,Zierbena,692.0,651.0,809.0,158.0,10,1,2024
28,Madrid,28131,San Lorenzo de El Escorial,691.7711503347535,563.6944613511869,860.4747413268411,296.78027997565425,1643,2,2024
45,Toledo,45176,Ugena,691.2658227848101,523.4050632911392,853.7974683544304,330.3924050632912,158,2,2024
28,Madrid,28047,Collado Villalba,691.2010398613518,576.7523589447333,818.2385904101675,241.48623146543423,5193,2,2024
08,Barcelona,08181,"Roca del Vallès, La",690.8668831168832,553.8262987012987,868.5081168831168,314.68181818181813,616,2,2024
08,Barcelona,08145,Olèrdola,690.457627118644,480.52542372881356,922.9322033898305,442.40677966101697,118,2,2024
17,Girona,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",690.0,500.0,919.0,419.0,53,1,2024
41,Sevilla,41059,Mairena del Aljarafe,689.7234042553191,562.4914893617022,818.8548936170213,256.3634042553191,2350,2,2024
29,Málaga,29058,Guaro,688.625,442.51785714285717,927.3214285714286,484.8035714285714,56,2,2024
08,Barcelona,08203,Sant Cebrià de Vallalta,688.5745856353591,518.2817679558011,827.707182320442,309.4254143646409,181,2,2024
29,Málaga,29008,Alhaurín el Grande,688.3191489361702,470.8936170212766,927.6747720364741,456.7811550151975,658,2,2024
17,Girona,17079,Girona,687.9004508234428,567.9553776796394,821.9850952249517,254.02971754531234,10869,2,2024
08,Barcelona,08006,Arenys de Mar,687.8947368421053,546.6842105263158,825.6736842105263,278.98947368421045,1425,2,2024
08,Barcelona,08066,Castellví de Rosanes,687.6181818181818,492.6181818181818,870.1454545454545,377.5272727272727,55,2,2024
07,"Balears, Illes",07042,Pollença,687.528365791702,548.770533446232,911.4733276883996,362.70279424216767,1181,2,2024
20,Gipuzkoa,20063,Oiartzun,687.2151898734177,586.5645569620253,802.9417721518987,216.37721518987337,395,2,2024
41,Sevilla,41017,Bormujos,687.203947368421,560.1381578947369,833.5263157894736,273.38815789473676,760,2,2024
28,Madrid,28058,Fuenlabrada,685.9890510948906,600.2001596715329,786.3383895985402,186.13822992700727,8768,2,2024
28,Madrid,28162,Valdeolmos-Alalpardo,685.6706586826348,584.5149700598803,820.934131736527,236.4191616766467,334,2,2024
19,Guadalajara,19126,Galápagos,684.0,550.0,850.0,300.0,67,1,2024
17,Girona,17146,Riells i Viabrea,683.7320574162679,541.866028708134,810.866028708134,269.0,209,2,2024
48,Bizkaia,48011,Arrigorriaga,683.0,603.0,750.0,147.0,266,1,2024
28,Madrid,28029,Cabanillas de la Sierra,683.0,541.0,845.0,304.0,45,1,2024
29,Málaga,29054,Fuengirola,682.2197625276716,549.537935198229,836.7963372912054,287.25840209297644,4969,2,2024
08,Barcelona,08290,Ullastrell,682.0540540540541,520.4864864864865,929.2432432432432,408.7567567567568,74,2,2024
43,Tarragona,43100,"Pallaresos, Els",682.0281690140845,558.0704225352113,807.887323943662,249.8169014084507,71,2,2024
48,Bizkaia,48012,Bakio,681.0,574.0,752.0,178.0,95,1,2024
28,Madrid,28068,Guadarrama,680.8699719363891,557.7174929840972,848.7923292797007,291.0748362956034,1069,2,2024
46,Valencia/Valéncia,46250,Valencia,680.564668769716,514.191527715187,899.5348355114917,385.34330779630466,66570,2,2024
08,Barcelona,08267,Sentmenat,680.3193277310925,563.09243697479,814.3193277310925,251.2268907563025,476,2,2024
48,Bizkaia,48027,Durango,680.0,602.0,752.0,150.0,1081,1,2024
08,Barcelona,08124,Mollet del Vallès,679.8765970707385,573.153942038018,786.747273293861,213.59333125584294,3209,2,2024
31,Navarra,31076,Cizur,679.6818181818181,527.9545454545455,963.6818181818181,435.72727272727263,44,2,2024
08,Barcelona,08086,"Franqueses del Vallès, Les",679.3007047768207,577.0947533281128,786.5340642129992,209.43931088488637,1277,2,2024
17,Girona,17032,Cadaqués,679.0983606557377,510.9795081967213,900.6803278688525,389.70081967213116,244,2,2024
07,"Balears, Illes",07013,Campos,679.0041928721174,522.8595387840671,902.7253668763103,379.8658280922432,954,2,2024
17,Girona,17130,"Pera, La",679.0,376.0,905.0,529.0,18,1,2024
17,Girona,17195,"Tallada d'Empordà, La",679.0,490.0,1441.0,951.0,12,1,2024
28,Madrid,28119,Quijorna,678.5474137931035,537.5775862068965,835.5431034482758,297.9655172413793,232,2,2024
28,Madrid,28140,Serranillos del Valle,678.0373831775701,578.0373831775701,894.6355140186915,316.5981308411215,107,2,2024
08,Barcelona,08084,Fonollosa,678.0,474.0,953.0,479.0,25,1,2024
07,"Balears, Illes",07059,"Salines, Ses",677.396484375,504.068359375,922.80078125,418.732421875,512,2,2024
19,Guadalajara,19071,"Casar, El",677.3831775700935,505.7383177570093,834.4766355140187,328.7383177570093,535,2,2024
08,Barcelona,08025,"Bruc, El",677.1904761904761,561.2857142857143,789.2380952380952,227.95238095238085,126,2,2024
20,Gipuzkoa,20046,Irura,677.0,602.0,758.0,156.0,117,1,2024
28,Madrid,28087,"Molinos, Los",676.9811320754717,557.1622641509434,911.2943396226415,354.13207547169804,265,2,2024
08,Barcelona,08276,Tagamanent,676.0,368.0,900.0,532.0,11,1,2024
07,"Balears, Illes",07057,Santanyí,675.8876629889669,473.01905717151453,994.5757271815446,521.5566700100301,997,2,2024
28,Madrid,28167,Velilla de San Antonio,675.582191780822,568.554794520548,794.8972602739726,226.34246575342468,584,2,2024
48,Bizkaia,48003,Amorebieta-Etxano,675.4346153846154,602.4153846153846,762.3230769230769,159.9076923076923,520,2,2024
07,"Balears, Illes",07029,Lloseta,675.1538461538462,487.5944055944056,872.3776223776224,384.7832167832168,286,2,2024
17,Girona,17050,Cervià de Ter,675.0,500.0,824.0,324.0,33,1,2024
08,Barcelona,08256,Santa Maria de Martorelles,675.0,490.0,818.0,328.0,26,1,2024
20,Gipuzkoa,20009,Andoain,674.6573816155989,613.6740947075209,739.6629526462395,125.98885793871864,718,2,2024
31,Navarra,31023,Aranguren,674.4222873900293,551.6129032258065,807.2258064516129,255.61290322580646,341,2,2024
08,Barcelona,08125,Montcada i Reixac,673.9829950630829,554.2759188151399,794.7449259462425,240.46900713110256,1823,2,2024
