CODIGO,DESCRIPCION,mode,COD_PROVINCIA,POBLACION,node_weight,source,LATITUD,LONGITUD
99159,SANTIAGO-TURÍSTICO,Media distancia,15,SANTIAGO DE COMPOSTELA,2.0,Renfe Data GTFS alta/larga/media,42.870842,-8.544697
99161,PONTEVEDRA-TURÍSTICO,Media distancia,36,PONTEVEDRA,2.0,Renfe Data GTFS alta/larga/media,42.421969,-8.635546
99143,A CORUÑA-TURÍSTICO,Media distancia,15,CORUÑA (A),2.0,Renfe Data GTFS alta/larga/media,43.352761,-8.409755
55020,ALGECIRAS,Larga distancia,11,ALGECIRAS,2.0,Renfe Data GTFS alta/larga/media,36.126831,-5.451108
55018,SAN ROQUE-LA LÍNEA,Larga distancia,11,SAN ROQUE,2.0,Renfe Data GTFS alta/larga/media,36.214482,-5.432399
55007,RONDA,Larga distancia,29,RONDA,2.0,Renfe Data GTFS alta/larga/media,36.748401,-5.16197
02003,ANTEQUERA-SANTA ANA,Larga distancia,29,ANTEQUERA,2.0,Renfe Data GTFS alta/larga/media,37.069881,-4.719014
99117,OURENSE TURÍSTICO,Alta velocidad,32,OURENSE,2.0,Renfe Data GTFS alta/larga/media,42.350389,-7.872777
31412,A CORUÑA,Larga distancia,15,CORUÑA (A),2.0,Renfe Data GTFS alta/larga/media,43.3496932,-8.4155629
61005,HELLÍN,Larga distancia,02,HELLÍN,2.0,Renfe Data GTFS alta/larga/media,38.508776,-1.688437
61012,CIEZA,Larga distancia,30,CIEZA,2.0,Renfe Data GTFS alta/larga/media,38.246609,-1.421702
61015,ARCHENA-FORTUNA,Larga distancia,30,MOLINA DE SEGURA,2.0,Renfe Data GTFS alta/larga/media,38.13132,-1.236037
15410,GIJÓN-SANZ CRESPO,Media distancia,33,GIJÓN,2.0,Renfe Data GTFS alta/larga/media,43.5377329,-5.6758089
15401,CALZADA DE ASTURIAS,Media distancia,33,GIJÓN,2.0,Renfe Data GTFS alta/larga/media,43.5353848,-5.6971507
15211,OVIEDO,Media distancia,33,OVIEDO,2.0,Renfe Data GTFS alta/larga/media,43.3663577,-5.854838
15218,LLAMAQUIQUE,Media distancia,33,OVIEDO,2.0,Renfe Data GTFS alta/larga/media,43.3588282,-5.8573201
15203,MIERES-PUENTE,Media distancia,33,MIERES,2.0,Renfe Data GTFS alta/larga/media,43.2500266,-5.7822622
15200,UJO,Media distancia,33,MIERES,2.0,Renfe Data GTFS alta/larga/media,43.2046962,-5.7926422
15122,POLA DE LENA,Media distancia,33,LENA,2.0,Renfe Data GTFS alta/larga/media,43.15872,-5.8310263
15120,CAMPOMANES,Media distancia,33,LENA,2.0,Renfe Data GTFS alta/larga/media,43.1100681,-5.8164466
15118,PUENTE DE LOS FIERROS,Media distancia,33,LENA,2.0,Renfe Data GTFS alta/larga/media,43.0715986,-5.769465
15116,LINARES-CONGOSTINAS,Media distancia,33,LENA,2.0,Renfe Data GTFS alta/larga/media,43.101743,-5.772162
15113,BUSDONGO,Media distancia,24,VILLAMANÍN,2.0,Renfe Data GTFS alta/larga/media,42.984495,-5.705391
15112,VILLAMANÍN,Media distancia,24,VILLAMANÍN,2.0,Renfe Data GTFS alta/larga/media,42.93671,-5.657637
15109,SANTA LUCÍA,Media distancia,24,POLA DE GORDÓN (LA),2.0,Renfe Data GTFS alta/larga/media,42.87515,-5.639613
15108,LA POLA DE GORDÓN,Media distancia,24,POLA DE GORDÓN (LA),2.0,Renfe Data GTFS alta/larga/media,42.854099,-5.674524
15106,LA ROBLA,Media distancia,24,ROBLA (LA),2.0,Renfe Data GTFS alta/larga/media,42.804454,-5.626255
15100,LEÓN,Media distancia,24,LEÓN,2.0,Renfe Data GTFS alta/larga/media,42.596048,-5.582428
15015,PALANQUINOS,Media distancia,24,VILLANUEVA DE LAS MANZANAS,2.0,Renfe Data GTFS alta/larga/media,42.460716,-5.497584
15012,EL BURGO RANERO,Media distancia,24,BURGO RANERO (EL),2.0,Renfe Data GTFS alta/larga/media,42.425753,-5.208592
15009,SAHAGÚN,Media distancia,24,SAHAGÚN,2.0,Renfe Data GTFS alta/larga/media,42.369329,-5.022667
15008,GRAJAL,Media distancia,24,GRAJAL DE CAMPOS,2.0,Renfe Data GTFS alta/larga/media,42.323246,-5.013381
15007,VILLADA,Media distancia,34,VILLADA,2.0,Renfe Data GTFS alta/larga/media,42.245238,-4.970589
15004,PAREDES DE NAVA,Media distancia,34,PAREDES DE NAVA,2.0,Renfe Data GTFS alta/larga/media,42.150694,-4.697599
15003,BECERRIL,Media distancia,34,BECERRIL DE CAMPOS,2.0,Renfe Data GTFS alta/larga/media,42.104706,-4.64712
15001,GRIJOTA,Media distancia,34,GRIJOTA,2.0,Renfe Data GTFS alta/larga/media,42.049225,-4.583954
14100,PALENCIA,Media distancia,34,PALENCIA,2.0,Renfe Data GTFS alta/larga/media,42.015711,-4.534135
11000,VENTA DE BAÑOS,Media distancia,34,VENTA DE BAÑOS,2.0,Renfe Data GTFS alta/larga/media,41.91736,-4.495844
10605,DUEÑAS,Media distancia,34,DUEÑAS,2.0,Renfe Data GTFS alta/larga/media,41.87048,-4.541216
10604,CUBILLAS DE SANTA MARTA,Media distancia,47,CUBILLAS DE SANTA MARTA,2.0,Renfe Data GTFS alta/larga/media,41.808861,-4.579754
10603,CORCOS-AGUILAREJO,Media distancia,47,CORCOS,2.0,Renfe Data GTFS alta/larga/media,41.766446,-4.623485
10602,CABEZÓN DEL PISUERGA,Media distancia,47,CABEZÓN DE PISUERGA,2.0,Renfe Data GTFS alta/larga/media,41.737276,-4.651294
10610,VALLADOLID UNIVERSIDAD,Media distancia,47,VALLADOLID,2.0,Renfe Data GTFS alta/larga/media,41.660257,-4.704037
10600,VALLADOLID-CAMPO GRANDE,Media distancia,47,VALLADOLID,2.0,Renfe Data GTFS alta/larga/media,41.642167,-4.726986
23011,PADRÓN,Media distancia,15,PADRÓN,2.0,Renfe Data GTFS alta/larga/media,42.738967,-8.652614
23010,PONTECESURES,Media distancia,36,PONTECESURES,2.0,Renfe Data GTFS alta/larga/media,42.722985,-8.65213
23009,CATOIRA,Media distancia,36,CATOIRA,2.0,Renfe Data GTFS alta/larga/media,42.672166,-8.725291
23000,REDONDELA-PICOTA,Media distancia,36,REDONDELA,2.0,Renfe Data GTFS alta/larga/media,42.286866,-8.607118
22300,REDONDELA,Media distancia,36,REDONDELA,2.0,Renfe Data GTFS alta/larga/media,42.286005,-8.619402
31411,UXES,Media distancia,15,ARTEIXO,2.0,Renfe Data GTFS alta/larga/media,43.297374,-8.444404
31415,ORDES,Media distancia,15,ORDES,2.0,Renfe Data GTFS alta/larga/media,43.037544,-8.448447
23013,OSEBE,Media distancia,15,TEO,2.0,Renfe Data GTFS alta/larga/media,42.825298,-8.61584
23005,PORTELA,Media distancia,36,BARRO,2.0,Renfe Data GTFS alta/larga/media,42.517801,-8.654609
23018,PONTEVEDRA UNIVERSIDAD,Media distancia,36,PONTEVEDRA,2.0,Renfe Data GTFS alta/larga/media,42.4387499,-8.6304812
23001,CESANTES,Media distancia,36,REDONDELA,2.0,Renfe Data GTFS alta/larga/media,42.310258,-8.616541
20200,PONFERRADA,Media distancia,24,PONFERRADA,2.0,Renfe Data GTFS alta/larga/media,42.545429,-6.602376
20113,SAN MIGUEL DE LAS DUEÑAS,Media distancia,24,CONGOSTO,2.0,Renfe Data GTFS alta/larga/media,42.586392,-6.523776
20111,BEMBIBRE,Media distancia,24,BEMBIBRE,2.0,Renfe Data GTFS alta/larga/media,42.609558,-6.422048
20109,TORRE DEL BIERZO,Media distancia,24,TORRE DEL BIERZO,2.0,Renfe Data GTFS alta/larga/media,42.595578,-6.329083
20106,LA GRANJA,Media distancia,24,TORRE DEL BIERZO,2.0,Renfe Data GTFS alta/larga/media,42.614874,-6.282495
20104,BRAÑUELAS,Media distancia,24,VILLAGATÓN,2.0,Renfe Data GTFS alta/larga/media,42.632631,-6.201002
20103,PORQUEROS,Media distancia,24,MAGAZ DE CEPEDA,2.0,Renfe Data GTFS alta/larga/media,42.598935,-6.108238
20102,VEGA-MAGAZ,Media distancia,24,MAGAZ DE CEPEDA,2.0,Renfe Data GTFS alta/larga/media,42.55376,-6.068267
20100,ASTORGA,Media distancia,24,ASTORGA,2.0,Renfe Data GTFS alta/larga/media,42.459489,-6.047212
20007,NISTAL,Media distancia,24,SAN JUSTO DE LA VEGA,2.0,Renfe Data GTFS alta/larga/media,42.424462,-6.00803
20006,BARRIENTOS,Media distancia,24,VALDERREY,2.0,Renfe Data GTFS alta/larga/media,42.414301,-5.963988
20005,VEGUELLINA,Media distancia,24,VILLAREJO DE ÓRBIGO,2.0,Renfe Data GTFS alta/larga/media,42.4335,-5.88756
20008,VILLAVANTE,Media distancia,24,SANTA MARINA DEL REY,2.0,Renfe Data GTFS alta/larga/media,42.46458,-5.838914
20002,QUINTANA-RANEROS,Media distancia,24,SANTOVENIA DE LA VALDONCINA,2.0,Renfe Data GTFS alta/larga/media,42.550085,-5.637789
20204,TORAL DE LOS VADOS,Media distancia,24,TORAL DE LOS VADOS,2.0,Renfe Data GTFS alta/larga/media,42.541052,-6.776703
20207,COVAS,Media distancia,32,RUBIÁ,2.0,Renfe Data GTFS alta/larga/media,42.475326,-6.830878
20208,QUEREÑO,Media distancia,32,RUBIÁ,2.0,Renfe Data GTFS alta/larga/media,42.420704,-6.829486
20210,SOBRADELO,Media distancia,32,CARBALLEDA DE VALDEORRAS,2.0,Renfe Data GTFS alta/larga/media,42.414859,-6.911951
20211,O BARCO DE VALDEORRAS,Media distancia,32,BARCO DE VALDEORRAS (O),2.0,Renfe Data GTFS alta/larga/media,42.418301,-6.98503
20212,VILAMARTÍN DE VALDEORRAS,Media distancia,32,VILAMARTÍN DE VALDEORRAS,2.0,Renfe Data GTFS alta/larga/media,42.411829,-7.061185
20213,A RÚA-PETÍN,Media distancia,32,RÚA (A),2.0,Renfe Data GTFS alta/larga/media,42.39276,-7.113284
20216,SAN CLODIO-QUIROGA,Media distancia,27,RIBAS DE SIL,2.0,Renfe Data GTFS alta/larga/media,42.465271,-7.287198
20300,MONFORTE DE LEMOS,Media distancia,27,MONFORTE DE LEMOS,2.0,Renfe Data GTFS alta/larga/media,42.529682,-7.503589
22100,OURENSE,Media distancia,32,OURENSE,2.0,Renfe Data GTFS alta/larga/media,42.350389,-7.872777
22101,BARBANTES,Media distancia,32,CENLLE,2.0,Renfe Data GTFS alta/larga/media,42.338376,-8.011721
22102,RIBADAVIA,Media distancia,32,RIBADAVIA,2.0,Renfe Data GTFS alta/larga/media,42.2931,-8.139261
22103,FILGUEIRA,Media distancia,36,CRECENTE,2.0,Renfe Data GTFS alta/larga/media,42.219917,-8.184788
22104,FRIEIRA,Media distancia,36,CRECENTE,2.0,Renfe Data GTFS alta/larga/media,42.154882,-8.201036
22106,ARBO,Media distancia,36,ARBO,2.0,Renfe Data GTFS alta/larga/media,42.107058,-8.300247
22108,AS NEVES,Media distancia,36,NEVES (AS),2.0,Renfe Data GTFS alta/larga/media,42.075462,-8.420074
22109,SALVATERRA,Media distancia,36,SALVATERRA DE MIÑO,2.0,Renfe Data GTFS alta/larga/media,42.08164,-8.495141
22110,CALDELAS,Media distancia,36,TUI,2.0,Renfe Data GTFS alta/larga/media,42.055813,-8.566343
22200,GUILLAREI,Media distancia,36,TUI,2.0,Renfe Data GTFS alta/larga/media,42.065663,-8.62253
22201,O PORRIÑO,Media distancia,36,PORRIÑO (O),2.0,Renfe Data GTFS alta/larga/media,42.16419,-8.62202
22107,SELA,Media distancia,36,ARBO,2.0,Renfe Data GTFS alta/larga/media,42.092092,-8.355998
22105,POUSA-CRECENTE,Media distancia,36,CRECENTE,2.0,Renfe Data GTFS alta/larga/media,42.136705,-8.234889
22006,BARRA DE MIÑO,Media distancia,32,COLES,2.0,Renfe Data GTFS alta/larga/media,42.401095,-7.802567
22005,OS PEARES,Media distancia,32,PEROXA (A),2.0,Renfe Data GTFS alta/larga/media,42.451439,-7.735523
22004,SAN PEDRO DO SIL,Media distancia,27,PANTÓN,2.0,Renfe Data GTFS alta/larga/media,42.441353,-7.70412
22003,SANTO ESTEVO DO SIL,Media distancia,27,PANTÓN,2.0,Renfe Data GTFS alta/larga/media,42.426921,-7.661676
22002,AREAS,Media distancia,27,SOBER,2.0,Renfe Data GTFS alta/larga/media,42.457799,-7.62879
22001,CANAVAL,Media distancia,27,SOBER,2.0,Renfe Data GTFS alta/larga/media,42.482882,-7.587733
20218,A POBRA DO BROLLÓN,Media distancia,27,POBRA DO BROLLÓN (A),2.0,Renfe Data GTFS alta/larga/media,42.533682,-7.400088
20214,MONTEFURADO,Media distancia,27,QUIROGA,2.0,Renfe Data GTFS alta/larga/media,42.39402,-7.1984
20203,VILLADEPALOS,Media distancia,24,CARRACEDELO,2.0,Renfe Data GTFS alta/larga/media,42.53686,-6.751109
20305,SARRIA,Media distancia,27,SARRIA,2.0,Renfe Data GTFS alta/larga/media,42.784049,-7.418822
20306,PEDRELO-CÉLTIGOS,Media distancia,27,SARRIA,2.0,Renfe Data GTFS alta/larga/media,42.832934,-7.393329
20309,LUGO,Media distancia,27,LUGO,2.0,Renfe Data GTFS alta/larga/media,43.015222,-7.552176
20310,RÁBADE,Media distancia,27,RÁBADE,2.0,Renfe Data GTFS alta/larga/media,43.121378,-7.624835
20312,BAAMONDE,Media distancia,27,BEGONTE,2.0,Renfe Data GTFS alta/larga/media,43.173405,-7.756128
20313,PARGA,Media distancia,27,GUITIRIZ,2.0,Renfe Data GTFS alta/larga/media,43.163644,-7.837383
20314,GUITIRIZ,Media distancia,27,GUITIRIZ,2.0,Renfe Data GTFS alta/larga/media,43.179058,-7.895039
20316,TEIXEIRO,Media distancia,15,CURTIS,2.0,Renfe Data GTFS alta/larga/media,43.141411,-8.03769
20317,CURTIS,Media distancia,15,CURTIS,2.0,Renfe Data GTFS alta/larga/media,43.127232,-8.143155
20318,PIÑOI,Media distancia,15,CESURAS,2.0,Renfe Data GTFS alta/larga/media,43.127922,-8.163498
20319,CESURAS,Media distancia,15,CESURAS,2.0,Renfe Data GTFS alta/larga/media,43.173073,-8.2005
20320,OZA DOS RÍOS,Media distancia,15,OZA DOS RÍOS,2.0,Renfe Data GTFS alta/larga/media,43.21877,-8.187111
20400,BETANZOS-INFESTA,Media distancia,15,BETANZOS,2.0,Renfe Data GTFS alta/larga/media,43.270698,-8.225847
20402,CECEBRE,Media distancia,15,CAMBRE,2.0,Renfe Data GTFS alta/larga/media,43.287913,-8.307767
20403,CAMBRE,Media distancia,15,CAMBRE,2.0,Renfe Data GTFS alta/larga/media,43.290502,-8.352104
20404,O BURGO-SANTIAGO,Media distancia,15,CULLEREDO,2.0,Renfe Data GTFS alta/larga/media,43.317841,-8.36875
20410,ELVIÑA-UNIVERSIDADE,Media distancia,15,CORUÑA (A),2.0,Renfe Data GTFS alta/larga/media,43.335222,-8.413061
21001,BETANZOS-CIDADE,Media distancia,15,BETANZOS,2.0,Renfe Data GTFS alta/larga/media,43.284137,-8.215874
21002,MIÑO,Media distancia,15,MIÑO,2.0,Renfe Data GTFS alta/larga/media,43.349431,-8.207313
21003,PERBES,Media distancia,15,MIÑO,2.0,Renfe Data GTFS alta/larga/media,43.378197,-8.201106
21004,PONTEDEUME,Media distancia,15,PONTEDEUME,2.0,Renfe Data GTFS alta/larga/media,43.411797,-8.180416
21005,CABANAS,Media distancia,15,CABANAS,2.0,Renfe Data GTFS alta/larga/media,43.415585,-8.168828
21008,PERLÍO,Media distancia,15,FENE,2.0,Renfe Data GTFS alta/larga/media,43.472309,-8.174837
21010,FERROL,Media distancia,15,FERROL,2.0,Renfe Data GTFS alta/larga/media,43.4880467,-8.2310664
21009,NEDA,Media distancia,15,NEDA,2.0,Renfe Data GTFS alta/larga/media,43.495351,-8.160967
21007,BARALLOBRE,Media distancia,15,FENE,2.0,Renfe Data GTFS alta/larga/media,43.462899,-8.188586
31303,A FRIELA-MASIDE,Media distancia,32,MASIDE,2.0,Renfe Data GTFS alta/larga/media,42.411401,-8.028967
31304,O CARBALLIÑO,Media distancia,32,CARBALLIÑO (O),2.0,Renfe Data GTFS alta/larga/media,42.43134,-8.068874
31306,O IRIXO,Media distancia,32,IRIXO (O),2.0,Renfe Data GTFS alta/larga/media,42.519719,-8.105174
31308,LALÍN,Media distancia,36,LALÍN,2.0,Renfe Data GTFS alta/larga/media,42.63253,-8.142715
51003,SEVILLA-SANTA JUSTA,Media distancia,41,SEVILLA,2.0,Renfe Data GTFS alta/larga/media,37.3924955,-5.9749269
51100,SAN BERNARDO,Media distancia,41,SEVILLA,2.0,Renfe Data GTFS alta/larga/media,37.3777778,-5.9796142
51110,VIRGEN DEL ROCÍO,Media distancia,41,SEVILLA,2.0,Renfe Data GTFS alta/larga/media,37.3628091,-5.9760105
51103,DOS HERMANAS,Media distancia,41,DOS HERMANAS,2.0,Renfe Data GTFS alta/larga/media,37.2872259,-5.9235322
51200,UTRERA,Media distancia,41,UTRERA,2.0,Renfe Data GTFS alta/larga/media,37.1848178,-5.7907537
51203,LEBRIJA,Media distancia,41,LEBRIJA,2.0,Renfe Data GTFS alta/larga/media,36.9116378,-6.0948487
51205,AEROPUERTO DE JEREZ,Media distancia,11,JEREZ DE LA FRONTERA,2.0,Renfe Data GTFS alta/larga/media,36.7515886,-6.0659384
51300,JEREZ DE LA FRONTERA,Media distancia,11,JEREZ DE LA FRONTERA,2.0,Renfe Data GTFS alta/larga/media,36.680022,-6.1266032
51400,PUERTO DE SANTA MARÍA,Media distancia,11,PUERTO DE SANTA MARÍA (EL),2.0,Renfe Data GTFS alta/larga/media,36.6040723,-6.2179261
51401,PUERTO REAL,Media distancia,11,PUERTO REAL,2.0,Renfe Data GTFS alta/larga/media,36.5309155,-6.1853143
51406,SAN FERNANDO-BAHÍA SUR,Media distancia,11,SAN FERNANDO,2.0,Renfe Data GTFS alta/larga/media,36.4680834,-6.2067676
51405,CÁDIZ,Media distancia,11,CÁDIZ,2.0,Renfe Data GTFS alta/larga/media,36.528935,-6.2879716
51404,SEGUNDA AGUADA,Media distancia,11,CÁDIZ,2.0,Renfe Data GTFS alta/larga/media,36.5135317,-6.2770128
51409,CÁDIZ-ESTADIO,Media distancia,11,CÁDIZ,2.0,Renfe Data GTFS alta/larga/media,36.5029461,-6.2720644
51202,LAS CABEZAS DE SAN JUAN,Media distancia,41,CABEZAS DE SAN JUAN (LAS),2.0,Renfe Data GTFS alta/larga/media,37.0194897,-5.94658
50600,LORA DEL RÍO,Media distancia,41,LORA DEL RÍO,2.0,Renfe Data GTFS alta/larga/media,37.6613212,-5.5295514
50507,PEÑAFLOR,Media distancia,41,PEÑAFLOR,2.0,Renfe Data GTFS alta/larga/media,37.707502,-5.341609
50506,PALMA DEL RÍO,Media distancia,14,PALMA DEL RÍO,2.0,Renfe Data GTFS alta/larga/media,37.718081,-5.29276
50504,POSADAS,Media distancia,14,POSADAS,2.0,Renfe Data GTFS alta/larga/media,37.803986,-5.106325
50500,CÓRDOBA-JULIO ANGUITA,Media distancia,14,CÓRDOBA,2.0,Renfe Data GTFS alta/larga/media,37.888291,-4.789453
03100,JAÉN,Media distancia,23,JAÉN,2.0,Renfe Data GTFS alta/larga/media,37.779827,-3.790798
43005,BENACAZÓN,Media distancia,41,BENACAZÓN,2.0,Renfe Data GTFS alta/larga/media,37.3568512,-6.2082011
43008,CARRIÓN DE LOS CÉSPEDES,Media distancia,41,CARRIÓN DE LOS CÉSPEDES,2.0,Renfe Data GTFS alta/larga/media,37.368955,-6.335088
43009,ESCACENA,Media distancia,21,ESCACENA DEL CAMPO,2.0,Renfe Data GTFS alta/larga/media,37.397812,-6.39198
43011,LA PALMA DEL CONDADO,Media distancia,21,PALMA DEL CONDADO (LA),2.0,Renfe Data GTFS alta/larga/media,37.390665,-6.554444
43015,NIEBLA-PUERTA DEL BUEY,Media distancia,21,NIEBLA,2.0,Renfe Data GTFS alta/larga/media,37.3587619,-6.6812578
43021,SAN JUAN DEL PUERTO,Media distancia,21,SAN JUAN DEL PUERTO,2.0,Renfe Data GTFS alta/larga/media,37.311898,-6.841076
43019,HUELVA,Media distancia,21,HUELVA,2.0,Renfe Data GTFS alta/larga/media,37.253079,-6.950971
43012,VILLARRASA,Media distancia,21,VILLARRASA,2.0,Renfe Data GTFS alta/larga/media,37.386999,-6.598819
01007,OSUNA,Media distancia,41,OSUNA,2.0,Renfe Data GTFS alta/larga/media,37.233899,-5.115026
01005,MARCHENA,Media distancia,41,MARCHENA,2.0,Renfe Data GTFS alta/larga/media,37.334282,-5.425519
01003,ARAHAL,Media distancia,41,ARAHAL,2.0,Renfe Data GTFS alta/larga/media,37.268081,-5.548514
51111,BELLAVISTA,Media distancia,41,SEVILLA,2.0,Renfe Data GTFS alta/larga/media,37.3215188,-5.9641924
02030,ANTEQUERA AV,Media distancia,29,ANTEQUERA,2.0,Renfe Data GTFS alta/larga/media,37.0334437,-4.5612901
02003,ANTEQUERA-SANTA ANA,Media distancia,29,ANTEQUERA,2.0,Renfe Data GTFS alta/larga/media,37.069881,-4.719014
55007,RONDA,Media distancia,29,RONDA,2.0,Renfe Data GTFS alta/larga/media,36.748401,-5.16197
55018,SAN ROQUE-LA LÍNEA,Media distancia,11,SAN ROQUE,2.0,Renfe Data GTFS alta/larga/media,36.214482,-5.432399
55020,ALGECIRAS,Media distancia,11,ALGECIRAS,2.0,Renfe Data GTFS alta/larga/media,36.126831,-5.451108
42008,JABUGO-GALAROZA,Media distancia,21,JABUGO,2.0,Renfe Data GTFS alta/larga/media,37.928243,-6.773908
42009,ALMONASTER-CORTEGANA,Media distancia,21,ALMONASTER LA REAL,2.0,Renfe Data GTFS alta/larga/media,37.901174,-6.797372
42012,VALDELAMUSA,Media distancia,21,CORTEGANA,2.0,Renfe Data GTFS alta/larga/media,37.787111,-6.873729
42013,EL TAMUJOSO,Media distancia,21,CERRO DE ANDÉVALO (EL),2.0,Renfe Data GTFS alta/larga/media,37.720339,-6.900554
42015,CALAÑAS,Media distancia,21,CALAÑAS,2.0,Renfe Data GTFS alta/larga/media,37.652007,-6.875841
42020,GIBRALEÓN,Media distancia,21,GIBRALEÓN,2.0,Renfe Data GTFS alta/larga/media,37.36852,-6.96207
42016,LOS MILANOS,Media distancia,21,CALAÑAS,2.0,Renfe Data GTFS alta/larga/media,37.586219,-6.919938
42018,EL COBUJÓN,Media distancia,21,CALAÑAS,2.0,Renfe Data GTFS alta/larga/media,37.516509,-6.953428
42019,BELMONTE,Media distancia,21,GIBRALEÓN,2.0,Renfe Data GTFS alta/larga/media,37.461864,-6.947533
40100,ZAFRA,Media distancia,06,ZAFRA,2.0,Renfe Data GTFS alta/larga/media,38.413635,-6.405083
42005,FREGENAL DE LA SIERRA,Media distancia,06,FREGENAL DE LA SIERRA,2.0,Renfe Data GTFS alta/larga/media,38.167613,-6.637909
42006,CUMBRES MAYORES,Media distancia,21,CUMBRES MAYORES,2.0,Renfe Data GTFS alta/larga/media,38.053126,-6.631553
54403,EL CHORRO-CAMINITO DEL REY,Media distancia,29,ÁLORA,2.0,Renfe Data GTFS alta/larga/media,36.907335,-4.759258
54404,LAS MELLIZAS,Media distancia,29,ÁLORA,2.0,Renfe Data GTFS alta/larga/media,36.873306,-4.719433
54405,ÁLORA,Media distancia,29,ÁLORA,2.0,Renfe Data GTFS alta/larga/media,36.8198747,-4.6996105
54406,PIZARRA,Media distancia,29,PIZARRA,2.0,Renfe Data GTFS alta/larga/media,36.7641515,-4.7118313
54407,ALJAIMA,Media distancia,29,CÁRTAMA,2.0,Renfe Data GTFS alta/larga/media,36.7330833,-4.6645001
54408,CÁRTAMA,Media distancia,29,CÁRTAMA,2.0,Renfe Data GTFS alta/larga/media,36.7337392,-4.6083966
54410,CAMPANILLAS,Media distancia,29,MÁLAGA,2.0,Renfe Data GTFS alta/larga/media,36.7050436,-4.5454825
54412,MÁLAGA-LOS PRADOS,Media distancia,29,MÁLAGA,2.0,Renfe Data GTFS alta/larga/media,36.6986108,-4.47815
54501,VICTORIA KENT,Media distancia,29,MÁLAGA,2.0,Renfe Data GTFS alta/larga/media,36.7012229,-4.4544145
54413,MÁLAGA MARÍA ZAMBRANO,Media distancia,29,MÁLAGA,2.0,Renfe Data GTFS alta/larga/media,36.7113388,-4.4313888
54517,MÁLAGA-CENTRO ALAMEDA,Media distancia,29,MÁLAGA,2.0,Renfe Data GTFS alta/larga/media,36.7159539,-4.4265335
50502,VILLARRUBIA DE CÓRDOBA,Media distancia,14,CÓRDOBA,2.0,Renfe Data GTFS alta/larga/media,37.847574,-4.915339
50501,EL HIGUERÓN,Media distancia,14,CÓRDOBA,2.0,Renfe Data GTFS alta/larga/media,37.870271,-4.838942
50417,CAMPUS UNIVERSITARIO DE RABANALES,Media distancia,14,CÓRDOBA,2.0,Renfe Data GTFS alta/larga/media,37.91256,-4.72086
50413,ALCOLEA DE CÓRDOBA,Media distancia,14,CÓRDOBA,2.0,Renfe Data GTFS alta/larga/media,37.922326,-4.694751
50407,VILLA DEL RÍO,Media distancia,14,VILLA DEL RÍO,2.0,Renfe Data GTFS alta/larga/media,37.981331,-4.283788
50403,ANDÚJAR,Media distancia,23,ANDÚJAR,2.0,Renfe Data GTFS alta/larga/media,38.028225,-4.066036
50400,ESPELÚY,Media distancia,23,ESPELÚY,2.0,Renfe Data GTFS alta/larga/media,38.010247,-3.832726
01009,PEDRERA,Media distancia,41,PEDRERA,2.0,Renfe Data GTFS alta/larga/media,37.222396,-4.893519
54400,BOBADILLA,Media distancia,29,ANTEQUERA,2.0,Renfe Data GTFS alta/larga/media,37.037073,-4.727942
05000,GRANADA,Media distancia,18,GRANADA,2.0,Renfe Data GTFS alta/larga/media,37.184038,-3.609154
56200,GUADIX,Media distancia,18,GUADIX,2.0,Renfe Data GTFS alta/larga/media,37.316873,-3.127209
56310,HUERCAL-VIATOR,Media distancia,04,HUÉRCAL DE ALMERÍA,2.0,Renfe Data GTFS alta/larga/media,36.885155,-2.436718
56312,ALMERÍA,Media distancia,04,ALMERÍA,2.0,Renfe Data GTFS alta/larga/media,36.834951,-2.455519
57003,IZNALLOZ,Media distancia,18,IZNALLOZ,2.0,Renfe Data GTFS alta/larga/media,37.395852,-3.527947
56103,BENALÚA DE GUADIX,Media distancia,18,BENALÚA,2.0,Renfe Data GTFS alta/larga/media,37.345277,-3.163177
56301,FIÑANA,Media distancia,04,FIÑANA,2.0,Renfe Data GTFS alta/larga/media,37.184647,-2.839757
56305,GÉRGAL,Media distancia,04,GÉRGAL,2.0,Renfe Data GTFS alta/larga/media,37.108847,-2.591556
56308,GÁDOR,Media distancia,04,GÁDOR,2.0,Renfe Data GTFS alta/larga/media,36.951624,-2.487658
65000,VALÈNCIA-ESTACIÓ DEL NORD,Media distancia,46,VALENCIA,2.0,Renfe Data GTFS alta/larga/media,39.4669305,-0.3772239
64100,XÀTIVA,Media distancia,46,XÀTIVA,2.0,Renfe Data GTFS alta/larga/media,38.992148,-0.5245402
60902,VILLENA,Media distancia,03,VILLENA,2.0,Renfe Data GTFS alta/larga/media,38.631738,-0.867689
60905,ELDA-PETRER,Media distancia,03,ELDA,2.0,Renfe Data GTFS alta/larga/media,38.484879,-0.80109
60914,UNIVERSIDAD DE ALICANTE,Media distancia,03,ALICANTE/ALACANT,2.0,Renfe Data GTFS alta/larga/media,38.384165,-0.528411
